id,story,conversions,url
5940211,"Wenn Warren Buffett recht hat, bringen diese acht Aktien bald viel Geld",39,https://www.diepresse.com/5940211
5933965,Vier Aktien für den sofortigen Kauf - und eine heiße Spekulation für 2021,24,https://www.diepresse.com/5933965
5937011,Diese neuen Aktien wird man sich als Anleger merken müssen,22,https://www.diepresse.com/5937011
5943209,"Tourismuswerbung, ein Intrigantenstadl",18,https://www.diepresse.com/5943209
5947390,So billig kriegt man diese vier Aktien nicht mehr lang,17,https://www.diepresse.com/5947390
5961080,"Wenn Barclays recht hat, bringen diese Aktien bald richtig Geld",15,https://www.diepresse.com/5961080
5947049,"Wenn Joe Biden Wort halten kann, sollten diese zehn Aktien steigen",14,https://www.diepresse.com/5947049
5963672,Zehn Milliarden Euro mehr für Dietrich Mateschitz,13,https://www.diepresse.com/5963672
5953972,Hygiene Austria und der mysteriöse Herr Hutman,12,https://www.diepresse.com/5953972
5961164,Mit diesen fünf Aktien sollte sich demnächst gut verdienen lassen,12,https://www.diepresse.com/5961164
5933661,"Diese Handvoll Aktien zeigt, was derzeit an den Börsen abgeht",12,https://www.diepresse.com/5933661
5940338,Mit Geld fängt man Menschen,12,https://www.diepresse.com/5940338
5947136,Wie die E-Control grün eingefärbt wird,12,https://www.diepresse.com/5947136
5937092,Diese 13 Unternehmen überschütten ihre Aktionäre mit Geld,11,https://www.diepresse.com/5937092
5954160,Breite Streuung ist der sichere Weg zu Geld - mit diesen vier Aktien sollte er gelingen,11,https://www.diepresse.com/5954160
5970253,Wer wird der nächste Mr. Raiffeisen?,10,https://www.diepresse.com/5970253
5951760,Razzia bei Großinvestor Ronny Pecik,10,https://www.diepresse.com/5951760
5939854,Kampfansage an das rote Wien,10,https://www.diepresse.com/5939854
5950693,"Diese Handvoll Aktien zeigt, dass Tesla nun richtig Konkurrenz bekommt",10,https://www.diepresse.com/5950693
5973843,"Der große Bauboom, mit dem keiner glücklich ist",9,https://www.diepresse.com/5973843
5945910,Wie viel Österreich steckt hinter den FFP2-Masken?,9,https://www.diepresse.com/5945910
5974286,Machtkampf in der OMV,9,https://www.diepresse.com/5974286
5940315,Diese fünf Aktien sollten schon bald neue Aufmerksamkeit bekommen,9,https://www.diepresse.com/5940315
5961897,Öbag-Chef Thomas Schmid geht Anfang 2022,8,https://www.diepresse.com/5961897
5954202,AUA-Chef: Die Krise beschleunigt bei uns einiges,8,https://www.diepresse.com/5954202
5933853,Auch Lockdowns kosten Leben,8,https://www.diepresse.com/5933853
5945265,"Corona hat dem Klima nicht genützt, sondern geschadet",8,https://www.diepresse.com/5945265
5977509,Mit diesen sechs Aktien kann man Vermögen aufbauen,7,https://www.diepresse.com/5977509
5973646,Mit den Aktien dieser vier Schwergewichte kann man entspannt sein Geld vermehren,7,https://www.diepresse.com/5973646
5937124,Neid gehört leider zu unserer Kultur in Österreich,7,https://www.diepresse.com/5937124
5936570,Wirecard setzte Wiener Detektei auf Kritiker an,7,https://www.diepresse.com/5936570
5946500,Keiner will die Hygiene-Austria-Maske,7,https://www.diepresse.com/5946500
5940571,"Wie Angst und Gier verhindern, mit Bitcoin reich zu werden",6,https://www.diepresse.com/5940571
5934101,Wo es auf dem Land noch günstige Häuser gibt,6,https://www.diepresse.com/5934101
5950365,Warum es bei den ÖBB weiterhin Bonuszahlungen gibt,6,https://www.diepresse.com/5950365
5930319,"Wer mit richtig starken Unternehmen Geld machen will, kauft diese fünf Aktien",6,https://www.diepresse.com/5930319
5930730,Paul Pizzera: Bei Finanzen bin ich ein konservativer Schisser,6,https://www.diepresse.com/5930730
5946895,Casinos Austria befürchten Schlimmes,6,https://www.diepresse.com/5946895
5953665,"Jetzt, da E-Autos boomen, werden sich Anleger auch diese acht Aktien merken müssen",6,https://www.diepresse.com/5953665
5947137,Börse-Chef Boschan: Bitcoin ist wichtig für kriminellen Zahlungsverkehr,6,https://www.diepresse.com/5947137
5933248,Warum Thomas Drozda die Politik verlässt,5,https://www.diepresse.com/5933248
5932431,Der Welthandel liefert nicht mehr,5,https://www.diepresse.com/5932431
5930235,Blackout-Alarm in der Wirtschaft,5,https://www.diepresse.com/5930235
5943827,Diese fünf Aktien steigen in Vorfreude auf einen Wirtschaftsboom schon jetzt,5,https://www.diepresse.com/5943827
5961211,"Kleine Dosis, große Wirkung – wie LSD die Arbeit erleichtert",5,https://www.diepresse.com/5961211
5935621,Aus Angst vor der Krise horten alle Geld,5,https://www.diepresse.com/5935621
5948860,Tochter von Lenzing-Chef arbeitete bei Hygiene Austria,5,https://www.diepresse.com/5948860
5933859,Keine Revolution - aber eine andere Generation,5,https://www.diepresse.com/5933859
5946578,Die Rückkehr der Inflation,5,https://www.diepresse.com/5946578
5943517,Keine Hektik bei Schweizer Pharmariesen,5,https://www.diepresse.com/5943517
5950841,Drei Aktien mit 50 Prozent Kurspotenzial - und eine heiße Spekulation auf Afrika,5,https://www.diepresse.com/5950841
5945197,Die GPA und die Sache mit der Jacht in Triest,5,https://www.diepresse.com/5945197
5930745,Kaufen oder mieten? Das ist nun die Frage,5,https://www.diepresse.com/5930745
5947128,Ob grün oder nicht: Energie wird empfindlich teurer werden,5,https://www.diepresse.com/5947128
5943663,Nun schlägt die Stunde der Vergnügungs-Aktien,4,https://www.diepresse.com/5943663
5930749,"Ist das schon eine Blase, die zu platzen droht?",4,https://www.diepresse.com/5930749
5973530,Die Korrektur war heftig - nun winken diesen drei Aktien große Kursgewinne,4,https://www.diepresse.com/5973530
5963674,Der Bitcoin-Boom wird zum Desaster für die Umwelt,4,https://www.diepresse.com/5963674
5952291,Wie man Wohnungsnot erzeugt,4,https://www.diepresse.com/5952291
5931948,Wenn der VfGH bei René Benko billig wohnen will,4,https://www.diepresse.com/5931948
5955366,Notenbank dreht dem Staat den Geldhahn zu,4,https://www.diepresse.com/5955366
5941558,Die Inflation probt demnächst den Galopp,4,https://www.diepresse.com/5941558
5934647,"Wer ist Kirill Dmitriev, alias Mr. Sputnik V?",4,https://www.diepresse.com/5934647
5961521,Chinas grüne Revolution auf Pump,4,https://www.diepresse.com/5961521
5937351,So verkauft man sein Haus richtig,4,https://www.diepresse.com/5937351
5954932,Tosca Musk: Ich habe keine 160 Millionen auf der Bank,4,https://www.diepresse.com/5954932
5954464,"Oh, wie schön ist Dänemark",4,https://www.diepresse.com/5954464
5939543,Wer braucht ein Einfamilienhaus?,3,https://www.diepresse.com/5939543
5959762,Geld für Einfluss: Wie sich China die Welt kauft,3,https://www.diepresse.com/5959762
5940580,Geld ist für mich kein großer Verführer,3,https://www.diepresse.com/5940580
5932420,OMV stellt die Weichen für Borealis-Integration,3,https://www.diepresse.com/5932420
5945850,Attila Dogudan: Wir arbeiten an einem eigenen Zustellsystem,3,https://www.diepresse.com/5945850
5934091,"Zeit, sich bei Gold und Silber umzusehen",3,https://www.diepresse.com/5934091
5933358,Die bisherigen Impfzahlen sind lachhaft,3,https://www.diepresse.com/5933358
5945159,ING zieht sich aus Österreich zurück,3,https://www.diepresse.com/5945159
5948244,Hygiene Austria: Streit der Eigentümer eskaliert,3,https://www.diepresse.com/5948244
5949373,Warum Hygiene Austria so oft bevorzugt wurde,3,https://www.diepresse.com/5949373
5966363,Große Firmen impfen früher gegen das Coronavirus,3,https://www.diepresse.com/5966363
5967372,Auf den Bitcoin-Rekord folgen die Altcoins,3,https://www.diepresse.com/5967372
5951237,Reichentischler Radaschitz: Ich könnte mir meine Küchen nicht leisten,3,https://www.diepresse.com/5951237
5943482,Inflationssorgen treiben Anleger um,3,https://www.diepresse.com/5943482
5938903,Schattenwirtschaft steigert in der Krise den Wohlstand,3,https://www.diepresse.com/5938903
5966910,1700 Betriebe wollen Impfstraßen errichten,3,https://www.diepresse.com/5966910
5944156,Außerdem macht Geldverdienen Spaß,3,https://www.diepresse.com/5944156
5945762,Neues Rechtsgutachten im Streit um Mieten,3,https://www.diepresse.com/5945762
5949891,Überlebt der Euro als staatenloses Wesen?,3,https://www.diepresse.com/5949891
5948145,Neue Pläne für den Covid-Impfstoff aus Österreich,3,https://www.diepresse.com/5948145
5948813,Hygiene Austria: Masken nicht in Österreich verzollt,3,https://www.diepresse.com/5948813
5934563,Ritterschlag für die Kryptowährung Ethereum,2,https://www.diepresse.com/5934563
5939294,Österreichs Lex Huawei ufert aus,2,https://www.diepresse.com/5939294
5967022,Krank um 20 Milliarden Euro pro Jahr,2,https://www.diepresse.com/5967022
5929888,Corona-Impfung: Wichtige Konzerne sind wohl doch nicht so wichtig,2,https://www.diepresse.com/5929888
5951242,Zwischen 14 und 2311 Prozent Gewinn mit Impfaktien,2,https://www.diepresse.com/5951242
5932364,Pucher im Commerzial­bank-U-Ausschuss: Ich bin der Watschenmann,2,https://www.diepresse.com/5932364
5951891,Nach Hygiene Austria Skandal: Lenzing fliegt bei Ethik-Fonds raus,2,https://www.diepresse.com/5951891
5965713,"Schreiduelle, Spionage: OMV-Boss Rainer Seele unter Beschuss",2,https://www.diepresse.com/5965713
5957742,Suche nach Wegen aus der Krise,2,https://www.diepresse.com/5957742
5936762,Anton Cech: Ständig zusperren ist keine Lösung,2,https://www.diepresse.com/5936762
5938288,Warum wird die Krise so schlecht gemanagt?,2,https://www.diepresse.com/5938288
5951240,Welche Investments vor der Inflation schützen,2,https://www.diepresse.com/5951240
